year,month,splticrm,nextmonth_return
2007,8,B+,163
2007,8,B-,56
2007,8,BB,132
2007,8,BB+,113
2007,8,BB-,203
2007,8,BBB,223
2007,8,BBB+,176
2007,8,BBB-,169
2007,8,CC,2
2007,8,CCC,6
2007,8,CCC+,17
2007,8,CCC-,1
2007,8,D,7
2007,8,SD,1
2007,9,A,127
2007,9,A+,73
2007,9,A-,132
2007,9,AA,42
2007,9,AA+,7
2007,9,AA-,51
2007,9,AAA,13
2007,9,B,105
2007,9,B+,167
2007,9,B-,54
2007,9,BB,131
2007,9,BB+,114
2007,9,BB-,202
2007,9,BBB,224
2007,9,BBB+,175
2007,9,BBB-,163
2007,9,CC,1
2007,9,CCC,6
2007,9,CCC+,17
2007,9,CCC-,3
2007,9,D,6
2007,9,SD,1
2007,10,A,129
2007,10,A+,73
2007,10,A-,129
2007,10,AA,41
2007,10,AA+,6
2007,10,AA-,51
2007,10,AAA,13
2007,10,B,113
2007,10,B+,163
2007,10,B-,53
2007,10,BB,130
2007,10,BB+,111
2007,10,BB-,202
2007,10,BBB,218
2007,10,BBB+,179
2007,10,BBB-,160
2007,10,CC,1
2007,10,CCC,5
2007,10,CCC+,17
2007,10,CCC-,4
2007,10,D,7
2007,10,SD,1
2007,11,A,125
2007,11,A+,74
2007,11,A-,133
2007,11,AA,42
2007,11,AA+,6
2007,11,AA-,51
2007,11,AAA,13
2007,11,B,113
2007,11,B+,160
2007,11,B-,55
2007,11,BB,129
2007,11,BB+,111
2007,11,BB-,201
2007,11,BBB,217
2007,11,BBB+,177
2007,11,BBB-,157
2007,11,CC,2
2007,11,CCC,6
2007,11,CCC+,16
2007,11,CCC-,3
2007,11,D,6
2007,11,SD,1
2007,12,A,122
2007,12,A+,75
2007,12,A-,135
2007,12,AA,42
2007,12,AA+,7
2007,12,AA-,52
2007,12,AAA,13
2007,12,B,112
2007,12,B+,163
2007,12,B-,49
2007,12,BB,132
2007,12,BB+,110
2007,12,BB-,199
2007,12,BBB,209
2007,12,BBB+,179
2007,12,BBB-,155
2007,12,CC,3
2007,12,CCC,8
2007,12,CCC+,16
2007,12,CCC-,2
2007,12,D,7
2007,12,SD,1
2008,1,A,122
2008,1,A+,76
2008,1,A-,132
2008,1,AA,40
2008,1,AA+,7
2008,1,AA-,54
2008,1,AAA,12
2008,1,B,108
2008,1,B+,168
2008,1,B-,53
2008,1,BB,128
2008,1,BB+,109
2008,1,BB-,195
2008,1,BBB,209
2008,1,BBB+,177
2008,1,BBB-,160
2008,1,CC,2
2008,1,CCC,5
2008,1,CCC+,16
2008,1,CCC-,2
2008,1,D,10
2008,1,SD,1
2008,2,A,121
2008,2,A+,78
2008,2,A-,131
2008,2,AA,42
2008,2,AA+,7
2008,2,AA-,54
2008,2,AAA,12
2008,2,B,107
2008,2,B+,169
2008,2,B-,55
2008,2,BB,131
2008,2,BB+,102
2008,2,BB-,192
2008,2,BBB,209
2008,2,BBB+,177
2008,2,BBB-,163
2008,2,CC,3
2008,2,CCC,5
2008,2,CCC+,13
2008,2,CCC-,2
2008,2,D,7
2008,2,SD,1
2008,3,A,117
2008,3,A+,77
2008,3,A-,130
2008,3,AA,42
2008,3,AA+,7
2008,3,AA-,56
2008,3,AAA,12
2008,3,B,103
2008,3,B+,162
2008,3,B-,55
2008,3,BB,130
2008,3,BB+,100
2008,3,BB-,191
2008,3,BBB,215
2008,3,BBB+,177
2008,3,BBB-,162
2008,3,CC,3
2008,3,CCC,5
2008,3,CCC+,15
2008,3,CCC-,1
2008,3,D,7
2008,3,SD,4
2008,4,A,119
2008,4,A+,77
2008,4,A-,131
2008,4,AA,40
2008,4,AA+,8
2008,4,AA-,59
2008,4,AAA,11
2008,4,B,100
2008,4,B+,164
2008,4,B-,56
2008,4,BB,132
2008,4,BB+,99
2008,4,BB-,191
2008,4,BBB,220
2008,4,BBB+,175
2008,4,BBB-,160
2008,4,CC,3
2008,4,CCC,4
2008,4,CCC+,15
2008,4,CCC-,1
2008,4,D,7
2008,4,SD,4
2008,5,A,120
2008,5,A+,76
2008,5,A-,125
2008,5,AA,40
2008,5,AA+,8
2008,5,AA-,59
2008,5,AAA,11
2008,5,B,101
2008,5,B+,161
2008,5,B-,54
2008,5,BB,143
2008,5,BB+,89
2008,5,BB-,186
2008,5,BBB,224
2008,5,BBB+,174
2008,5,BBB-,156
2008,5,CC,4
2008,5,CCC,5
2008,5,CCC+,17
2008,5,CCC-,2
2008,5,D,7
2008,5,SD,4
2008,6,A,125
2008,6,A+,71
2008,6,A-,126
2008,6,AA,38
2008,6,AA+,8
2008,6,AA-,58
2008,6,AAA,11
2008,6,B,107
2008,6,B+,152
2008,6,B-,56
2008,6,BB,139
2008,6,BB+,91
2008,6,BB-,186
2008,6,BBB,223
2008,6,BBB+,171
2008,6,BBB-,160
2008,6,CC,3
2008,6,CCC,5
2008,6,CCC+,17
2008,6,CCC-,2
2008,6,D,5
2008,6,SD,2
2008,7,A,121
2008,7,A+,73
2008,7,A-,125
2008,7,AA,36
2008,7,AA+,7
2008,7,AA-,62
2008,7,AAA,11
2008,7,B,98
2008,7,B+,153
2008,7,B-,59
2008,7,BB,138
2008,7,BB+,96
2008,7,BB-,178
2008,7,BBB,222
2008,7,BBB+,174
2008,7,BBB-,158
2008,7,CC,4
2008,7,CCC,4
2008,7,CCC+,19
2008,7,CCC-,2
2008,7,D,8
2008,7,SD,3
2008,8,A,118
2008,8,A+,71
2008,8,A-,130
2008,8,AA,35
2008,8,AA+,7
2008,8,AA-,64
2008,8,AAA,11
2008,8,B,96
2008,8,B+,149
2008,8,B-,60
2008,8,BB,136
2008,8,BB+,100
2008,8,BB-,181
2008,8,BBB,220
2008,8,BBB+,168
2008,8,BBB-,159
2008,8,CC,4
2008,8,CCC,4
2008,8,CCC+,21
2008,8,CCC-,2
2008,8,D,8
2008,8,SD,3
2008,9,A,116
2008,9,A+,69
2008,9,A-,135
2008,9,AA,25
2008,9,AA+,8
2008,9,AA-,73
2008,9,AAA,13
2008,9,B,98
2008,9,B+,145
2008,9,B-,65
2008,9,BB,133
2008,9,BB+,100
2008,9,BB-,179
2008,9,BBB,221
2008,9,BBB+,163
2008,9,BBB-,161
2008,9,CC,4
2008,9,CCC,5
2008,9,CCC+,17
2008,9,CCC-,5
2008,9,D,8
2008,9,SD,3
2008,10,A,115
2008,10,A+,75
2008,10,A-,134
2008,10,AA,25
2008,10,AA+,8
2008,10,AA-,66
2008,10,AAA,13
2008,10,B,97
2008,10,B+,141
2008,10,B-,71
2008,10,BB,138
2008,10,BB+,91
2008,10,BB-,179
2008,10,BBB,216
2008,10,BBB+,164
2008,10,BBB-,162
2008,10,CC,4
2008,10,CCC,6
2008,10,CCC+,17
2008,10,CCC-,5
2008,10,D,8
2008,10,SD,4
2008,11,A,109
2008,11,A+,75
2008,11,A-,135
2008,11,AA,25
2008,11,AA+,8
2008,11,AA-,66
2008,11,AAA,13
2008,11,B,93
2008,11,B+,143
2008,11,B-,67
2008,11,BB,132
2008,11,BB+,89
2008,11,BB-,178
2008,11,BBB,218
2008,11,BBB+,159
2008,11,BBB-,164
2008,11,CC,5
2008,11,CCC,11
2008,11,CCC+,19
2008,11,CCC-,6
2008,11,D,13
2008,11,SD,3
2008,12,A,123
2008,12,A+,75
2008,12,A-,130
2008,12,AA,27
2008,12,AA+,5
2008,12,AA-,53
2008,12,AAA,13
2008,12,B,101
2008,12,B+,139
2008,12,B-,70
2008,12,BB,125
2008,12,BB+,91
2008,12,BB-,170
2008,12,BBB,220
2008,12,BBB+,159
2008,12,BBB-,166
2008,12,CC,8
2008,12,CCC,14
2008,12,CCC+,19
2008,12,CCC-,2
2008,12,D,15
2008,12,SD,3
2009,1,A,120
2009,1,A+,70
2009,1,A-,123
2009,1,AA,28
2009,1,AA+,4
2009,1,AA-,50
2009,1,AAA,13
2009,1,B,97
2009,1,B+,141
2009,1,B-,69
2009,1,BB,124
2009,1,BB+,94
2009,1,BB-,162
2009,1,BBB,220
2009,1,BBB+,161
2009,1,BBB-,170
2009,1,CC,10
2009,1,CCC,18
2009,1,CCC+,23
2009,1,CCC-,1
2009,1,D,18
2009,1,SD,2
2009,2,A,119
2009,2,A+,69
2009,2,A-,124
2009,2,AA,25
2009,2,AA+,5
2009,2,AA-,50
2009,2,AAA,12
2009,2,B,104
2009,2,B+,124
2009,2,B-,74
2009,2,BB,116
2009,2,BB+,89
2009,2,BB-,162
2009,2,BBB,222
2009,2,BBB+,162
2009,2,BBB-,176
2009,2,CC,10
2009,2,CCC,20
2009,2,CCC+,31
2009,2,CCC-,1
2009,2,D,22
2009,2,SD,2
2009,3,A,127
2009,3,A+,65
2009,3,A-,116
2009,3,AA,24
2009,3,AA+,6
2009,3,AA-,46
2009,3,AAA,10
2009,3,B,102
2009,3,B+,116
2009,3,B-,77
2009,3,BB,116
2009,3,BB+,93
2009,3,BB-,157
2009,3,BBB,226
2009,3,BBB+,159
2009,3,BBB-,168
2009,3,CC,13
2009,3,CCC,26
2009,3,CCC+,29
2009,3,CCC-,3
2009,3,D,24
2009,3,SD,1
2009,4,A,125
2009,4,A+,65
2009,4,A-,113
2009,4,AA,24
2009,4,AA+,6
2009,4,AA-,46
2009,4,AAA,10
2009,4,B,97
2009,4,B+,115
2009,4,B-,68
2009,4,BB,118
2009,4,BB+,91
2009,4,BB-,155
2009,4,BBB,227
2009,4,BBB+,158
2009,4,BBB-,166
2009,4,CC,12
2009,4,CCC,34
2009,4,CCC+,32
2009,4,CCC-,2
2009,4,D,27
2009,4,SD,3
2009,5,A,126
2009,5,A+,66
2009,5,A-,110
2009,5,AA,25
2009,5,AA+,5
2009,5,AA-,44
2009,5,AAA,10
2009,5,B,95
2009,5,B+,115
2009,5,B-,70
2009,5,BB,116
2009,5,BB+,88
2009,5,BB-,159
2009,5,BBB,229
2009,5,BBB+,159
2009,5,BBB-,161
2009,5,CC,11
2009,5,CCC,30
2009,5,CCC+,34
2009,5,CCC-,3
2009,5,D,31
2009,5,SD,5
2009,6,A,127
2009,6,A+,66
2009,6,A-,106
2009,6,AA,21
2009,6,AA+,5
2009,6,AA-,44
2009,6,AAA,10
2009,6,B,95
2009,6,B+,119
2009,6,B-,67
2009,6,BB,123
2009,6,BB+,85
2009,6,BB-,160
2009,6,BBB,223
2009,6,BBB+,158
2009,6,BBB-,161
2009,6,CC,10
2009,6,CCC,29
2009,6,CCC+,34
2009,6,CCC-,2
2009,6,D,31
2009,6,SD,5
2009,7,A,131
2009,7,A+,62
2009,7,A-,106
2009,7,AA,21
2009,7,AA+,5
2009,7,AA-,45
2009,7,AAA,10
2009,7,B,96
2009,7,B+,122
2009,7,B-,71
2009,7,BB,117
2009,7,BB+,84
2009,7,BB-,159
2009,7,BBB,222
2009,7,BBB+,161
2009,7,BBB-,163
2009,7,CC,10
2009,7,CCC,28
2009,7,CCC+,33
2009,7,CCC-,2
2009,7,D,29
2009,7,SD,4
2009,8,A,130
2009,8,A+,62
2009,8,A-,107
2009,8,AA,21
2009,8,AA+,5
2009,8,AA-,45
2009,8,AAA,10
2009,8,B,96
2009,8,B+,127
2009,8,B-,78
2009,8,BB,115
2009,8,BB+,83
2009,8,BB-,152
2009,8,BBB,221
2009,8,BBB+,159
2009,8,BBB-,169
2009,8,CC,9
2009,8,CCC,26
2009,8,CCC+,27
2009,8,CCC-,2
2009,8,D,29
2009,8,SD,5
2009,9,A,131
2009,9,A+,61
2009,9,A-,109
2009,9,AA,23
2009,9,AA+,3
2009,9,AA-,45
2009,9,AAA,10
2009,9,B,97
2009,9,B+,130
2009,9,B-,76
2009,9,BB,119
2009,9,BB+,85
2009,9,BB-,149
2009,9,BBB,220
2009,9,BBB+,157
2009,9,BBB-,168
2009,9,CC,13
2009,9,CCC,22
2009,9,CCC+,29
2009,9,CCC-,3
2009,9,D,27
2009,9,SD,3
2009,10,A,132
2009,10,A+,60
2009,10,A-,110
2009,10,AA,24
2009,10,AA+,3
2009,10,AA-,45
2009,10,AAA,9
2009,10,B,100
2009,10,B+,130
2009,10,B-,80
2009,10,BB,118
2009,10,BB+,86
2009,10,BB-,155
2009,10,BBB,221
2009,10,BBB+,158
2009,10,BBB-,168
2009,10,CC,8
2009,10,CCC,22
2009,10,CCC+,28
2009,10,CCC-,3
2009,10,D,27
2009,10,SD,3
2009,11,A,130
2009,11,A+,60
2009,11,A-,108
2009,11,AA,24
2009,11,AA+,3
2009,11,AA-,45
2009,11,AAA,9
2009,11,B,101
2009,11,B+,135
2009,11,B-,80
2009,11,BB,119
2009,11,BB+,87
2009,11,BB-,150
2009,11,BBB,222
2009,11,BBB+,160
2009,11,BBB-,172
2009,11,CC,9
2009,11,CCC,18
2009,11,CCC+,26
2009,11,CCC-,4
2009,11,D,22
2009,11,SD,2
2009,12,A,132
2009,12,A+,60
2009,12,A-,108
2009,12,AA,24
2009,12,AA+,3
2009,12,AA-,44
2009,12,AAA,9
2009,12,B,102
2009,12,B+,135
2009,12,B-,79
2009,12,BB,120
2009,12,BB+,85
2009,12,BB-,150
2009,12,BBB,224
2009,12,BBB+,161
2009,12,BBB-,173
2009,12,CC,7
2009,12,CCC,16
2009,12,CCC+,24
2009,12,CCC-,6
2009,12,D,18
2009,12,SD,2
2010,1,A,130
2010,1,A+,63
2010,1,A-,111
2010,1,AA,25
2010,1,AA+,3
2010,1,AA-,41
2010,1,AAA,8
2010,1,B,103
2010,1,B+,141
2010,1,B-,76
2010,1,BB,123
2010,1,BB+,83
2010,1,BB-,147
2010,1,BBB,224
2010,1,BBB+,159
2010,1,BBB-,176
2010,1,CC,5
2010,1,CCC,14
2010,1,CCC+,23
2010,1,CCC-,7
2010,1,D,18
2010,1,SD,1
2010,2,A,127
2010,2,A+,64
2010,2,A-,112
2010,2,AA,24
2010,2,AA+,5
2010,2,AA-,41
2010,2,AAA,6
2010,2,B,107
2010,2,B+,143
2010,2,B-,72
2010,2,BB,123
2010,2,BB+,84
2010,2,BB-,143
2010,2,BBB,222
2010,2,BBB+,159
2010,2,BBB-,180
2010,2,CC,6
2010,2,CCC,16
2010,2,CCC+,22
2010,2,CCC-,7
2010,2,D,17
2010,2,SD,1
2010,3,A,128
2010,3,A+,61
2010,3,A-,119
2010,3,AA,25
2010,3,AA+,5
2010,3,AA-,40
2010,3,AAA,6
2010,3,B,115
2010,3,B+,137
2010,3,B-,69
2010,3,BB,124
2010,3,BB+,82
2010,3,BB-,146
2010,3,BBB,218
2010,3,BBB+,151
2010,3,BBB-,186
2010,3,CC,5
2010,3,CCC,13
2010,3,CCC+,22
2010,3,CCC-,6
2010,3,D,19
2010,3,SD,1
2010,4,A,130
2010,4,A+,60
2010,4,A-,120
2010,4,AA,25
2010,4,AA+,5
2010,4,AA-,39
2010,4,AAA,6
2010,4,B,123
2010,4,B+,138
2010,4,B-,67
2010,4,BB,124
2010,4,BB+,83
2010,4,BB-,150
2010,4,BBB,224
2010,4,BBB+,147
2010,4,BBB-,184
2010,4,CC,4
2010,4,CCC,11
2010,4,CCC+,24
2010,4,CCC-,6
2010,4,D,18
2010,4,SD,1
2010,5,A,131
2010,5,A+,60
2010,5,A-,120
2010,5,AA,23
2010,5,AA+,5
2010,5,AA-,39
2010,5,AAA,6
2010,5,B,130
2010,5,B+,140
2010,5,B-,64
2010,5,BB,121
2010,5,BB+,89
2010,5,BB-,151
2010,5,BBB,223
2010,5,BBB+,149
2010,5,BBB-,183
2010,5,CC,6
2010,5,CCC,7
2010,5,CCC+,25
2010,5,CCC-,5
2010,5,D,14
2010,5,SD,1
2010,6,A,135
2010,6,A+,59
2010,6,A-,120
2010,6,AA,22
2010,6,AA+,5
2010,6,AA-,39
2010,6,AAA,6
2010,6,B,131
2010,6,B+,133
2010,6,B-,64
2010,6,BB,123
2010,6,BB+,89
2010,6,BB-,155
2010,6,BBB,223
2010,6,BBB+,149
2010,6,BBB-,183
2010,6,CC,3
2010,6,CCC,7
2010,6,CCC+,26
2010,6,CCC-,5
2010,6,D,13
2010,6,SD,1
2010,7,A,133
2010,7,A+,60
2010,7,A-,121
2010,7,AA,23
2010,7,AA+,5
2010,7,AA-,40
2010,7,AAA,6
2010,7,B,127
2010,7,B+,141
2010,7,B-,65
2010,7,BB,124
2010,7,BB+,86
2010,7,BB-,148
2010,7,BBB,218
2010,7,BBB+,151
2010,7,BBB-,189
2010,7,CC,1
2010,7,CCC,9
2010,7,CCC+,22
2010,7,CCC-,5
2010,7,D,11
2010,7,SD,1
2010,8,A,133
2010,8,A+,60
2010,8,A-,122
2010,8,AA,21
2010,8,AA+,5
2010,8,AA-,40
2010,8,AAA,6
2010,8,B,128
2010,8,B+,138
2010,8,B-,61
2010,8,BB,125
2010,8,BB+,84
2010,8,BB-,150
2010,8,BBB,219
2010,8,BBB+,152
2010,8,BBB-,193
2010,8,CC,3
2010,8,CCC,7
2010,8,CCC+,20
2010,8,CCC-,5
2010,8,D,10
2010,8,SD,3
2010,9,A,126
2010,9,A+,61
2010,9,A-,124
2010,9,AA,21
2010,9,AA+,5
2010,9,AA-,38
2010,9,AAA,6
2010,9,B,124
2010,9,B+,145
2010,9,B-,57
2010,9,BB,126
2010,9,BB+,87
2010,9,BB-,149
2010,9,BBB,221
2010,9,BBB+,151
2010,9,BBB-,192
2010,9,CC,4
2010,9,CCC,6
2010,9,CCC+,20
2010,9,CCC-,5
2010,9,D,10
2010,9,SD,3
2010,10,A,125
2010,10,A+,62
2010,10,A-,123
2010,10,AA,21
2010,10,AA+,5
2010,10,AA-,31
2010,10,AAA,6
2010,10,B,126
2010,10,B+,147
2010,10,B-,58
2010,10,BB,122
2010,10,BB+,93
2010,10,BB-,147
2010,10,BBB,219
2010,10,BBB+,158
2010,10,BBB-,193
2010,10,CC,3
2010,10,CCC,4
2010,10,CCC+,21
2010,10,CCC-,4
2010,10,D,11
2010,10,SD,3
2010,11,A,126
2010,11,A+,62
2010,11,A-,120
2010,11,AA,23
2010,11,AA+,5
2010,11,AA-,30
2010,11,AAA,6
2010,11,B,129
2010,11,B+,144
2010,11,B-,52
2010,11,BB,122
2010,11,BB+,94
2010,11,BB-,153
2010,11,BBB,214
2010,11,BBB+,165
2010,11,BBB-,194
2010,11,CC,1
2010,11,CCC,4
2010,11,CCC+,22
2010,11,CCC-,4
2010,11,D,9
2010,11,SD,1
2010,12,A,124
2010,12,A+,61
2010,12,A-,121
2010,12,AA,23
2010,12,AA+,4
2010,12,AA-,31
2010,12,AAA,7
2010,12,B,127
2010,12,B+,142
2010,12,B-,49
2010,12,BB,125
2010,12,BB+,92
2010,12,BB-,154
2010,12,BBB,214
2010,12,BBB+,169
2010,12,BBB-,191
2010,12,CCC,1
2010,12,CCC+,24
2010,12,CCC-,2
2010,12,D,9
2010,12,SD,1
2011,1,A,123
2011,1,A+,62
2011,1,A-,122
2011,1,AA,23
2011,1,AA+,4
2011,1,AA-,30
2011,1,AAA,7
2011,1,B,129
2011,1,B+,144
2011,1,B-,49
2011,1,BB,120
2011,1,BB+,95
2011,1,BB-,149
2011,1,BBB,216
2011,1,BBB+,168
2011,1,BBB-,192
2011,1,CC,2
2011,1,CCC,2
2011,1,CCC+,22
2011,1,CCC-,2
2011,1,D,7
2011,1,SD,1
2011,2,A,127
2011,2,A+,62
2011,2,A-,120
2011,2,AA,23
2011,2,AA+,4
2011,2,AA-,30
2011,2,AAA,7
2011,2,B,135
2011,2,B+,136
2011,2,B-,47
2011,2,BB,123
2011,2,BB+,95
2011,2,BB-,151
2011,2,BBB,218
2011,2,BBB+,164
2011,2,BBB-,194
2011,2,CC,2
2011,2,CCC,3
2011,2,CCC+,23
2011,2,CCC-,2
2011,2,D,5
2011,2,SD,1
2011,3,A,125
2011,3,A+,62
2011,3,A-,120
2011,3,AA,22
2011,3,AA+,4
2011,3,AA-,30
2011,3,AAA,7
2011,3,B,138
2011,3,B+,134
2011,3,B-,47
2011,3,BB,128
2011,3,BB+,96
2011,3,BB-,148
2011,3,BBB,224
2011,3,BBB+,165
2011,3,BBB-,190
2011,3,CC,4
2011,3,CCC,3
2011,3,CCC+,20
2011,3,CCC-,1
2011,3,D,5
2011,3,SD,1
2011,4,A,125
2011,4,A+,62
2011,4,A-,120
2011,4,AA,21
2011,4,AA+,4
2011,4,AA-,31
2011,4,AAA,7
2011,4,B,140
2011,4,B+,136
2011,4,B-,48
2011,4,BB,129
2011,4,BB+,97
2011,4,BB-,145
2011,4,BBB,225
2011,4,BBB+,170
2011,4,BBB-,183
2011,4,CC,2
2011,4,CCC,3
2011,4,CCC+,19
2011,4,CCC-,1
2011,4,D,5
2011,4,SD,1
2011,5,A,123
2011,5,A+,63
2011,5,A-,121
2011,5,AA,21
2011,5,AA+,4
2011,5,AA-,31
2011,5,AAA,7
2011,5,B,141
2011,5,B+,142
2011,5,B-,48
2011,5,BB,128
2011,5,BB+,103
2011,5,BB-,141
2011,5,BBB,216
2011,5,BBB+,175
2011,5,BBB-,187
2011,5,CC,2
2011,5,CCC,4
2011,5,CCC+,18
2011,5,CCC-,1
2011,5,D,4
2011,5,SD,1
2011,6,A,120
2011,6,A+,64
2011,6,A-,121
2011,6,AA,21
2011,6,AA+,4
2011,6,AA-,31
2011,6,AAA,7
2011,6,B,139
2011,6,B+,141
2011,6,B-,46
2011,6,BB,123
2011,6,BB+,108
2011,6,BB-,141
2011,6,BBB,217
2011,6,BBB+,177
2011,6,BBB-,184
2011,6,CC,2
2011,6,CCC,7
2011,6,CCC+,15
2011,6,CCC-,2
2011,6,D,4
2011,6,SD,1
2011,7,A,118
2011,7,A+,64
2011,7,A-,120
2011,7,AA,20
2011,7,AA+,4
2011,7,AA-,31
2011,7,AAA,7
2011,7,B,131
2011,7,B+,143
2011,7,B-,49
2011,7,BB,123
2011,7,BB+,110
2011,7,BB-,142
2011,7,BBB,221
2011,7,BBB+,176
2011,7,BBB-,180
2011,7,CC,1
2011,7,CCC,7
2011,7,CCC+,15
2011,7,CCC-,2
2011,7,D,4
2011,7,SD,2
2011,8,A,116
2011,8,A+,64
2011,8,A-,121
2011,8,AA,21
2011,8,AA+,4
2011,8,AA-,31
2011,8,AAA,7
2011,8,B,128
2011,8,B+,144
2011,8,B-,45
2011,8,BB,126
2011,8,BB+,109
2011,8,BB-,138
2011,8,BBB,222
2011,8,BBB+,174
2011,8,BBB-,183
2011,8,CC,2
2011,8,CCC,10
2011,8,CCC+,17
2011,8,CCC-,1
2011,8,D,4
2011,8,SD,2
2011,9,A,116
2011,9,A+,65
2011,9,A-,120
2011,9,AA,21
2011,9,AA+,4
2011,9,AA-,31
2011,9,AAA,7
2011,9,B,121
2011,9,B+,139
2011,9,B-,50
2011,9,BB,127
2011,9,BB+,112
2011,9,BB-,142
2011,9,BBB,222
2011,9,BBB+,173
2011,9,BBB-,182
2011,9,CC,2
2011,9,CCC,10
2011,9,CCC+,13
2011,9,CCC-,1
2011,9,D,4
2011,9,SD,1
2011,10,A,116
2011,10,A+,65
2011,10,A-,124
2011,10,AA,18
2011,10,AA+,4
2011,10,AA-,34
2011,10,AAA,7
2011,10,B,123
2011,10,B+,141
2011,10,B-,52
2011,10,BB,129
2011,10,BB+,114
2011,10,BB-,143
2011,10,BBB,230
2011,10,BBB+,176
2011,10,BBB-,185
2011,10,CC,4
2011,10,CCC,8
2011,10,CCC+,12
2011,10,D,5
2011,10,SD,3
2011,11,A,103
2011,11,A+,68
2011,11,A-,142
2011,11,AA,17
2011,11,AA+,4
2011,11,AA-,29
2011,11,AAA,7
2011,11,B,120
2011,11,B+,140
2011,11,B-,51
2011,11,BB,128
2011,11,BB+,116
2011,11,BB-,143
2011,11,BBB,229
2011,11,BBB+,177
2011,11,BBB-,184
2011,11,CC,4
2011,11,CCC,8
2011,11,CCC+,11
2011,11,CCC-,3
2011,11,D,9
2011,11,SD,1
2011,12,A,102
2011,12,A+,65
2011,12,A-,141
2011,12,AA,13
2011,12,AA+,4
2011,12,AA-,32
2011,12,AAA,7
2011,12,B,125
2011,12,B+,137
2011,12,B-,50
2011,12,BB,127
2011,12,BB+,117
2011,12,BB-,142
2011,12,BBB,229
2011,12,BBB+,181
2011,12,BBB-,185
2011,12,CC,1
2011,12,CCC,6
2011,12,CCC+,14
2011,12,CCC-,2
2011,12,D,10
2011,12,SD,4
2012,1,A,104
2012,1,A+,64
2012,1,A-,140
2012,1,AA,13
2012,1,AA+,4
2012,1,AA-,31
2012,1,AAA,7
2012,1,B,122
2012,1,B+,142
2012,1,B-,49
2012,1,BB,126
2012,1,BB+,122
2012,1,BB-,141
2012,1,BBB,234
2012,1,BBB+,179
2012,1,BBB-,182
2012,1,CC,1
2012,1,CCC,7
2012,1,CCC+,14
2012,1,CCC-,2
2012,1,D,10
2012,1,SD,4
2012,2,A,103
2012,2,A+,63
2012,2,A-,144
2012,2,AA,13
2012,2,AA+,4
2012,2,AA-,30
2012,2,AAA,7
2012,2,B,119
2012,2,B+,145
2012,2,B-,53
2012,2,BB,124
2012,2,BB+,123
2012,2,BB-,143
2012,2,BBB,234
2012,2,BBB+,180
2012,2,BBB-,181
2012,2,CC,1
2012,2,CCC,7
2012,2,CCC+,13
2012,2,CCC-,2
2012,2,D,9
2012,2,SD,2
2012,3,A,105
2012,3,A+,62
2012,3,A-,141
2012,3,AA,13
2012,3,AA+,4
2012,3,AA-,30
2012,3,AAA,7
2012,3,B,120
2012,3,B+,141
2012,3,B-,55
2012,3,BB,128
2012,3,BB+,121
2012,3,BB-,139
2012,3,BBB,239
2012,3,BBB+,178
2012,3,BBB-,178
2012,3,CC,2
2012,3,CCC,6
2012,3,CCC+,13
2012,3,CCC-,2
2012,3,D,7
2012,3,SD,1
2012,4,A,106
2012,4,A+,61
2012,4,A-,143
2012,4,AA,13
2012,4,AA+,4
2012,4,AA-,30
2012,4,AAA,7
2012,4,B,123
2012,4,B+,137
2012,4,B-,52
2012,4,BB,128
2012,4,BB+,118
2012,4,BB-,141
2012,4,BBB,238
2012,4,BBB+,175
